HPLC_ID	Site	Experiment	Plant_ID	Type	Stg	Weight	Harvested	Extracted	Leachtime	Location	Batch	rand
7023	SIL	Field2014	kw_0624	rosette	SO	2.1	10-Jun-14	22-Sep-14	104	p57_D_09	p57	0.932627092
7383	JAM	Field2014	kw_2634	rosette	R	2.3	28-Jun-14	22-Sep-14	86	p57_D_10	p57	0.933725486
6276	ALD	Field2014	kw_0820	rosette	FS2	1.9	8-Jun-14	22-Sep-14	106	p57_D_11	p57	0.933780954
6381	SIL	Field2014	kw_3204	rosette	R	3.3	10-Jun-14	22-Sep-14	104	p57_D_12	p57	0.934489139
6923	SIL	Field2014	kw_3569	rosette	B	1.7	10-Jun-14	22-Sep-14	104	p57_E_01	p57	0.935593985
7192	MAH	Field2014	kw_1772	rosette	B	8.2	12-Jun-14	22-Sep-14	102	p57_E_02	p57	0.936746185
6476	ALD	Field2014	kw_0481	rosette	B	6.7	6-Jun-14	22-Sep-14	108	p57_E_03	p57	0.936952892
7173	MAH	Field2014	kw_1736	rosette	R	3.8	12-Jun-14	22-Sep-14	102	p57_E_04	p57	0.93742732
7553	MAH	Field2014	kw_1814	rosette	R	3.3	12-Jun-14	22-Sep-14	102	p57_E_05	p57	0.93782685
7652	JAM	Field2014	kw_3031	rosette	R	3	28-Jun-14	22-Sep-14	86	p57_E_06	p57	0.938058585
6231	ALD	Field2014	kw_1144	rosette	B	1.9	6-Jun-14	22-Sep-14	108	p57_E_07	p57	0.939737638
7040	SIL	Field2014	kw_0761	rosette	FS1	3.7	10-Jun-14	22-Sep-14	104	p57_E_08	p57	0.940388384
6211	ALD	Field2014	kw_1113	rosette	R	1.2	6-Jun-14	22-Sep-14	108	p57_E_09	p57	0.943000789
7813	JAM	Field2014	kw_2883	rosette	B	7.3	28-Jun-14	22-Sep-14	86	p57_E_10	p57	0.943842334
7671	JAM	Field2014	kw_3066	rosette	B	1.4	28-Jun-14	22-Sep-14	86	p57_E_11	p57	0.94441182
6860	SIL	Field2014	kw_3431	rosette	FO	3.6	10-Jun-14	22-Sep-14	104	p57_E_12	p57	0.946428538
6395	SIL	Field2014	kw_3276	rosette	B	3.1	10-Jun-14	22-Sep-14	104	p57_F_01	p57	0.946626305
7733	JAM	Field2014	kw_2410	rosette	B	3.7	28-Jun-14	22-Sep-14	86	p57_F_02	p57	0.947999325
7619	JAM	Field2014	kw_2747	rosette	R	4.7	28-Jun-14	22-Sep-14	86	p57_F_03	p57	0.948675361
7592	JAM	Field2014	kw_2681	rosette	R	1.8	28-Jun-14	22-Sep-14	86	p57_F_04	p57	0.94928695
7534	MAH	Field2014	kw_1873	rosette	R	5.2	12-Jun-14	22-Sep-14	102	p57_F_05	p57	0.950911955
7477	MAH	Field2014	kw_1965	rosette	R	2	12-Jun-14	22-Sep-14	102	p57_F_06	p57	0.951995086
7634	JAM	Field2014	kw_2788	rosette	R	2.4	28-Jun-14	22-Sep-14	86	p57_F_07	p57	0.952603237
6814	ALD	Field2014	kw_0380	rosette	FO	3.1	6-Jun-14	22-Sep-14	108	p57_F_08	p57	0.952908576
7202	MAH	Field2014	kw_1775	rosette	R	2.3	12-Jun-14	22-Sep-14	102	p57_F_09	p57	0.95366442
6312	ALD	Field2014	kw_0170	rosette	B	3.5	6-Jun-14	22-Sep-14	108	p57_F_10	p57	0.953713415
7837	JAM	Field2014	kw_2849	rosette	R	2.5	28-Jun-14	22-Sep-14	86	p57_F_11	p57	0.953804991
6387	SIL	Field2014	kw_3280	rosette	B	2	10-Jun-14	22-Sep-14	104	p57_F_12	p57	0.954333403
6902	SIL	Field2014	kw_3502	rosette	FO	5.9	10-Jun-14	22-Sep-14	104	p57_G_01	p57	0.954653737
7799	JAM	Field2014	kw_2858	rosette	B	3.3	28-Jun-14	22-Sep-14	86	p57_G_02	p57	0.955390044
7780	JAM	Field2014	kw_2916	rosette	R	2.6	28-Jun-14	22-Sep-14	86	p57_G_03	p57	0.955908032
7427	MAH	Field2014	kw_2246	rosette	R	4	12-Jun-14	22-Sep-14	102	p57_G_04	p57	0.956261862
7385	JAM	Field2014	kw_2638	rosette	R	2.9	28-Jun-14	22-Sep-14	86	p57_G_05	p57	0.95667055
6290	ALD	Field2014	kw_0557	rosette	R	1.8	6-Jun-14	22-Sep-14	108	p57_G_06	p57	0.956841437
7235	MAH	Field2014	kw_2084	rosette	R	0.5	12-Jun-14	22-Sep-14	102	p57_G_07	p57	0.95707121
7498	MAH	Field2014	kw_1966	rosette	R	2.7	12-Jun-14	22-Sep-14	102	p57_G_08	p57	0.957902549
6682	MAH	Field2014	kw_1626	rosette	R	4.7	12-Jun-14	22-Sep-14	102	p57_G_09	p57	0.958902064
7624	JAM	Field2014	kw_2968	rosette	B	3.6	28-Jun-14	22-Sep-14	86	p57_G_10	p57	0.959171638
7355	MAH	Field2014	kw_1421	rosette	B	3.1	12-Jun-14	22-Sep-14	102	p57_G_11	p57	0.960000603
7410	JAM	Field2014	kw_2652	rosette	B	3	28-Jun-14	22-Sep-14	86	p57_G_12	p57	0.960100995
6863	SIL	Field2014	kw_3448	rosette	FS2	3.1	10-Jun-14	22-Sep-14	104	p57_H_01	p57	0.960782817
7176	MAH	Field2014	kw_1726	rosette	R	2.9	12-Jun-14	22-Sep-14	102	p57_H_02	p57	0.961201835
6835	ALD	Field2014	kw_0413	rosette	FS1	3.5	6-Jun-14	22-Sep-14	108	p57_H_03	p57	0.000131699
7088	SIL	Field2014	kw_3996	rosette	R	3.5	10-Jun-14	22-Sep-14	104	p57_H_04	p57	0.001335868
7472	MAH	Field2014	kw_2350	rosette	R	2.6	12-Jun-14	22-Sep-14	102	p57_H_05	p57	0.001624418
7241	MAH	Field2014	kw_2053	rosette	R	1.6	12-Jun-14	22-Sep-14	102	p57_H_06	p57	0.001766535
6854	SIL	Field2014	kw_3407	rosette	R	3.6	10-Jun-14	22-Sep-14	104	p57_H_07	p57	0.0026113
6321	ALD	Field2014	kw_0184	rosette	FS1	5	6-Jun-14	22-Sep-14	108	p57_H_08	p57	0.002829056
7574	MAH	Field2014	kw_2392	rosette	R	3.1	12-Jun-14	22-Sep-14	102	p57_H_09	p57	0.004511585
7093	SIL	Field2014	kw_3839	rosette	B	3.6	10-Jun-14	22-Sep-14	104	p57_H_10	p57	0.008668788
7469	MAH	Field2014	kw_2345	rosette	R	3.8	12-Jun-14	22-Sep-14	102	p57_H_11	p57	0.009762772
6625	ALD	Field2014	kw_1022	rosette	B	4.4	8-Jun-14	22-Sep-14	106	p57_H_12	p57	0.010557057
7703	JAM	Field2014	kw_3154	rosette	B	2.3	28-Jun-14	16-Jul-15	383	p58_A_03	p58	0.011792563
6376	SIL	Field2014	kw_3221	rosette	R	2.3	10-Jun-14	16-Jul-15	401	p58_A_04	p58	0.012723423
7388	JAM	Field2014	kw_2645	rosette	R	3.7	28-Jun-14	16-Jul-15	383	p58_A_05	p58	0.013655523
7163	MAH	Field2014	kw_1701	rosette	R	4.4	12-Jun-14	16-Jul-15	399	p58_A_06	p58	0.01440609
7004	SIL	Field2014	kw_0656	rosette	FS2	2.4	10-Jun-14	16-Jul-15	401	p58_A_07	p58	0.015464957
6461	ALD	Field2014	kw_0462	rosette	FO	1.5	6-Jun-14	16-Jul-15	405	p58_A_08	p58	0.015611985
6300	ALD	Field2014	kw_0578	rosette	SO	2.4	6-Jun-14	16-Jul-15	405	p58_A_09	p58	0.016009956
7575	MAH	Field2014	kw_2394	rosette	B	5.8	12-Jun-14	16-Jul-15	399	p58_A_10	p58	0.016381374
7577	JAM	Field2014	kw_2660	rosette	R	3.8	28-Jun-14	16-Jul-15	383	p58_A_11	p58	0.01702182
6633	ALD	Field2014	kw_0959	rosette	B	7.6	8-Jun-14	16-Jul-15	403	p58_A_12	p58	0.017400324
7558	MAH	Field2014	kw_1840	rosette	R	3.7	12-Jun-14	16-Jul-15	399	p58_B_01	p58	0.017493353
7785	JAM	Field2014	kw_2923	rosette	R	0.9	28-Jun-14	16-Jul-15	383	p58_B_02	p58	0.01803376
6315	ALD	Field2014	kw_0174	rosette	R	4.8	6-Jun-14	16-Jul-15	405	p58_B_03	p58	0.018297227
7588	JAM	Field2014	kw_2675	rosette	R	2.3	28-Jun-14	16-Jul-15	383	p58_B_04	p58	0.018613218
7718	JAM	Field2014	kw_3186	rosette	R	1.8	28-Jun-14	16-Jul-15	383	p58_B_05	p58	0.019400569
7413	JAM	Field2014	kw_2657	rosette	R	2.9	28-Jun-14	16-Jul-15	383	p58_B_06	p58	0.019519796
6978	SIL	Field2014	kw_3702	rosette	FO	2.6	10-Jun-14	16-Jul-15	401	p58_B_07	p58	0.019814091
6258	ALD	Field2014	kw_0835	rosette	FO	3	8-Jun-14	16-Jul-15	403	p58_B_08	p58	0.020171077
7175	MAH	Field2014	kw_1737	rosette	R	3	12-Jun-14	16-Jul-15	399	p58_B_09	p58	0.020212328
7209	MAH	Field2014	kw_2048	rosette	R	4.5	12-Jun-14	16-Jul-15	399	p58_B_10	p58	0.021767754
7417	MAH	Field2014	kw_2230	rosette	R	1.1	12-Jun-14	16-Jul-15	399	p58_B_11	p58	0.022238724
7220	MAH	Field2014	kw_2021	rosette	R	3.4	12-Jun-14	16-Jul-15	399	p58_B_12	p58	0.023534952
7165	MAH	Field2014	kw_1750	rosette	R	4.4	12-Jun-14	16-Jul-15	399	p58_C_01	p58	0.023696405
6628	ALD	Field2014	kw_1037	rosette	B	4.4	8-Jun-14	16-Jul-15	403	p58_C_02	p58	0.024153596
6268	ALD	Field2014	kw_1191	rosette	B	2.4	6-Jun-14	16-Jul-15	405	p58_C_03	p58	0.024299026
7810	JAM	Field2014	kw_2879	rosette	R	3.9	28-Jun-14	16-Jul-15	383	p58_C_04	p58	0.024490787
7513	MAH	Field2014	kw_1919	rosette	B	2.4	12-Jun-14	16-Jul-15	399	p58_C_05	p58	0.024810433
7749	JAM	Field2014	kw_2462	rosette	B	2.4	28-Jun-14	16-Jul-15	383	p58_C_06	p58	0.025257388
7073	SIL	Field2014	kw_3869	rosette	B	4.6	10-Jun-14	16-Jul-15	401	p58_C_07	p58	0.025691628
7126	SIL	Field2014	kw_3911	rosette	FO	3	10-Jun-14	16-Jul-15	401	p58_C_08	p58	0.026649354
7552	MAH	Field2014	kw_1826	rosette	R	3.3	12-Jun-14	16-Jul-15	399	p58_C_09	p58	0.026806311
7139	MAH	Field2014	kw_1634	rosette	B	4.9	12-Jun-14	16-Jul-15	399	p58_C_10	p58	0.026859447
7544	MAH	Field2014	kw_1878	rosette	R	2.2	12-Jun-14	16-Jul-15	399	p58_C_11	p58	0.026991776
6912	SIL	Field2014	kw_3565	rosette	R	1	10-Jun-14	16-Jul-15	401	p58_C_12	p58	0.027689545
7426	MAH	Field2014	kw_2242	rosette	R	3.1	12-Jun-14	16-Jul-15	399	p58_D_01	p58	0.027868425
6971	SIL	Field2014	kw_3725	rosette	B	2.1	10-Jun-14	16-Jul-15	401	p58_D_02	p58	0.029567795
7748	JAM	Field2014	kw_2454	rosette	R	2.5	28-Jun-14	16-Jul-15	383	p58_D_03	p58	0.029825853
7257	MAH	Field2014	kw_2105	rosette	R	2.9	12-Jun-14	16-Jul-15	399	p58_D_04	p58	0.030095555
6796	ALD	Field2014	kw_0125	rosette	FO	6.2	6-Jun-14	16-Jul-15	405	p58_D_05	p58	0.03017436
6383	SIL	Field2014	kw_3220	rosette	B	2.5	10-Jun-14	16-Jul-15	401	p58_D_06	p58	0.030380253
7043	SIL	Field2014	kw_0768	rosette	FS1	3	10-Jun-14	16-Jul-15	401	p58_D_07	p58	0.031090744
6958	SIL	Field2014	kw_3662	rosette	FO	2.6	10-Jun-14	16-Jul-15	401	p58_D_08	p58	0.031108622
6680	MAH	Field2014	kw_1605	rosette	R	5.5	12-Jun-14	16-Jul-15	399	p58_D_09	p58	0.031114585
6615	ALD	Field2014	kw_1004	rosette	B	8.7	8-Jun-14	16-Jul-15	403	p58_D_10	p58	0.033069691
6339	ALD	Field2014	kw_0296	rosette	B	2.8	6-Jun-14	16-Jul-15	405	p58_D_11	p58	0.033181826
6500	ALD	Field2014	kw_0337	rosette	R	4.7	6-Jun-14	16-Jul-15	405	p58_D_12	p58	0.033579985
7225	MAH	Field2014	kw_2055	rosette	R	1.9	12-Jun-14	16-Jul-15	399	p58_E_01	p58	0.033959042
7288	MAH	Field2014	kw_1569	rosette	R	3.9	12-Jun-14	16-Jul-15	399	p58_E_02	p58	0.034622635
6350	ALD	Field2014	kw_0073	rosette	R	3.5	6-Jun-14	16-Jul-15	405	p58_E_03	p58	0.035002272
6483	ALD	Field2014	kw_0490	rosette	FS2	6.1	6-Jun-14	16-Jul-15	405	p58_E_04	p58	0.035137605
7612	JAM	Field2014	kw_2732	rosette	R	5	28-Jun-14	16-Jul-15	383	p58_E_05	p58	0.035644364
7037	SIL	Field2014	kw_0754	rosette	FS2	3.8	10-Jun-14	16-Jul-15	401	p58_E_06	p58	0.035815533
6238	ALD	Field2014	kw_1153	rosette	FS2	2.6	6-Jun-14	16-Jul-15	405	p58_E_07	p58	0.036094351
6343	ALD	Field2014	kw_0053	rosette	R	2.2	6-Jun-14	16-Jul-15	405	p58_E_08	p58	0.037064644
6980	SIL	Field2014	kw_3731	rosette	R	2.9	10-Jun-14	16-Jul-15	401	p58_E_09	p58	0.03764953
6618	ALD	Field2014	kw_1008	rosette	B	7	8-Jun-14	16-Jul-15	403	p58_E_10	p58	0.038376405
6915	SIL	Field2014	kw_3570	rosette	R	2	10-Jun-14	16-Jul-15	401	p58_E_11	p58	0.038654003
7342	MAH	Field2014	kw_1452	rosette	R	5	12-Jun-14	16-Jul-15	399	p58_E_12	p58	0.039001736
6473	ALD	Field2014	kw_0478	rosette	B	5.3	6-Jun-14	16-Jul-15	405	p58_F_01	p58	0.039110024
7234	MAH	Field2014	kw_2051	rosette	R	4.5	12-Jun-14	16-Jul-15	399	p58_F_02	p58	0.039513064
7307	MAH	Field2014	kw_1535	rosette	B	8.3	12-Jun-14	16-Jul-15	399	p58_F_03	p58	0.039856663
7181	MAH	Field2014	kw_1740	rosette	R	3.2	12-Jun-14	16-Jul-15	399	p58_F_04	p58	0.040092868
6917	SIL	Field2014	kw_3597	rosette	FO	2.5	10-Jun-14	16-Jul-15	401	p58_F_05	p58	0.040107102
6354	ALD	Field2014	kw_0081	rosette	R	2.1	6-Jun-14	16-Jul-15	405	p58_F_06	p58	0.040124212
7012	SIL	Field2014	kw_0698	rosette	B	3.4	10-Jun-14	16-Jul-15	401	p58_F_07	p58	0.040915476
6407	SIL	Field2014	kw_3339	rosette	R	1.1	10-Jun-14	16-Jul-15	401	p58_F_08	p58	0.041531261
7211	MAH	Field2014	kw_2045	rosette	R	3.4	12-Jun-14	16-Jul-15	399	p58_F_09	p58	0.042622247
6359	ALD	Field2014	kw_0097	rosette	R	3.2	6-Jun-14	16-Jul-15	405	p58_F_10	p58	0.043594837
7786	JAM	Field2014	kw_2924	rosette	R	4.3	28-Jun-14	16-Jul-15	383	p58_F_11	p58	0.044691008
7617	JAM	Field2014	kw_2745	rosette	R	1.7	28-Jun-14	16-Jul-15	383	p58_F_12	p58	0.046060996
7333	MAH	Field2014	kw_1456	rosette	R	4.9	12-Jun-14	16-Jul-15	399	p58_G_01	p58	0.046945621
7028	SIL	Field2014	kw_0617	rosette	FO	2.3	10-Jun-14	16-Jul-15	401	p58_G_02	p58	0.047753377
7248	MAH	Field2014	kw_2141	rosette	R	2.8	12-Jun-14	16-Jul-15	399	p58_G_03	p58	0.048562094
6310	ALD	Field2014	kw_0168	rosette	FO	4.2	6-Jun-14	16-Jul-15	405	p58_G_04	p58	0.048564139
7796	JAM	Field2014	kw_2853	rosette	R	3.2	28-Jun-14	16-Jul-15	383	p58_G_05	p58	0.048801584
7419	MAH	Field2014	kw_2212	rosette	R	1.5	12-Jun-14	16-Jul-15	399	p58_G_06	p58	0.050005532
7708	JAM	Field2014	kw_3170	rosette	R	1.1	28-Jun-14	16-Jul-15	383	p58_G_07	p58	0.050571308
6913	SIL	Field2014	kw_3558	rosette	R	1.3	10-Jun-14	16-Jul-15	401	p58_G_08	p58	0.052005644
6427	SIL	Field2014	kw_3382	rosette	FO	2.4	10-Jun-14	16-Jul-15	401	p58_G_09	p58	0.052480975
7583	JAM	Field2014	kw_2668	rosette	B	4.6	28-Jun-14	16-Jul-15	383	p58_G_10	p58	0.052502918
7061	SIL	Field2014	kw_0728	rosette	B	2.6	10-Jun-14	16-Jul-15	401	p58_G_11	p58	0.052661814
6457	ALD	Field2014	kw_0455	rosette	R	4.5	6-Jun-14	16-Jul-15	405	p58_G_12	p58	0.052725854
7403	JAM	Field2014	kw_2593	rosette	B	2.8	28-Jun-14	16-Jul-15	383	p58_H_01	p58	0.053311286
6804	ALD	Field2014	kw_0352	rosette	B	3.9	6-Jun-14	16-Jul-15	405	p58_H_02	p58	0.053407878
7615	JAM	Field2014	kw_2743	rosette	R	4.6	28-Jun-14	16-Jul-15	383	p58_H_03	p58	0.054983083
7215	MAH	Field2014	kw_2044	rosette	R	3	12-Jun-14	16-Jul-15	399	p58_H_04	p58	0.058181543
7186	MAH	Field2014	kw_1756	rosette	R	2.9	12-Jun-14	16-Jul-15	399	p58_H_05	p58	0.058226657
7532	MAH	Field2014	kw_1882	rosette	B	2.8	12-Jun-14	16-Jul-15	399	p58_H_06	p58	0.059452855
6325	ALD	Field2014	kw_0190	rosette	B	2	6-Jun-14	16-Jul-15	405	p58_H_07	p58	0.059606319
6504	ALD	Field2014	kw_0204	rosette	FO	4	6-Jun-14	16-Jul-15	405	p58_H_08	p58	0.059843149
7313	MAH	Field2014	kw_1533	rosette	R	3	12-Jun-14	16-Jul-15	399	p58_H_09	p58	0.061095219
7033	SIL	Field2014	kw_0758	rosette	FS2	2.3	10-Jun-14	16-Jul-15	401	p58_H_10	p58	0.061447602
6446	ALD	Field2014	kw_0440	rosette	FS2	3.2	6-Jun-14	16-Jul-15	405	p58_H_11	p58	0.061923583
7587	JAM	Field2014	kw_2674	rosette	B	3.4	28-Jun-14	16-Jul-15	383	p58_H_12	p58	0.062686254
6547	ALD	Field2014	kw_0519	rosette	B	5.8	6-Jun-14	16-Jul-15	405	p59_A_03	p59	0.063802447
6886	SIL	Field2014	kw_3487	rosette	FO	5.3	10-Jun-14	16-Jul-15	401	p59_A_04	p59	0.064341201
7246	MAH	Field2014	kw_2112	rosette	R	4.5	12-Jun-14	16-Jul-15	399	p59_A_05	p59	0.064658698
7701	JAM	Field2014	kw_3149	rosette	R	3.8	28-Jun-14	16-Jul-15	383	p59_A_06	p59	0.06491193
7471	MAH	Field2014	kw_2344	rosette	R	2.6	12-Jun-14	16-Jul-15	399	p59_A_07	p59	0.064924603
7398	JAM	Field2014	kw_2583	rosette	R	2.5	28-Jun-14	16-Jul-15	383	p59_A_08	p59	0.065869132
7818	JAM	Field2014	kw_2900	rosette	R	3	28-Jun-14	16-Jul-15	383	p59_A_09	p59	0.06690519
7732	JAM	Field2014	kw_2409	rosette	R	2.1	28-Jun-14	16-Jul-15	383	p59_A_10	p59	0.068826005
7296	MAH	Field2014	kw_1568	rosette	R	3.8	12-Jun-14	16-Jul-15	399	p59_A_11	p59	0.07126823
6294	ALD	Field2014	kw_0568	rosette	B	2.8	6-Jun-14	16-Jul-15	405	p59_A_12	p59	0.071775985
7035	SIL	Field2014	kw_0773	rosette	FS2	3.3	10-Jun-14	16-Jul-15	401	p59_B_01	p59	0.073465011
7788	JAM	Field2014	kw_2930	rosette	R	2.8	28-Jun-14	16-Jul-15	383	p59_B_02	p59	0.073729804
7304	MAH	Field2014	kw_1503	rosette	R	2.4	12-Jun-14	16-Jul-15	399	p59_B_03	p59	0.073771995
7349	MAH	Field2014	kw_1412	rosette	B	3.4	12-Jun-14	16-Jul-15	399	p59_B_04	p59	0.074437111
7440	MAH	Field2014	kw_2275	rosette	R	2	12-Jun-14	16-Jul-15	399	p59_B_05	p59	0.075596909
7322	MAH	Field2014	kw_2371	rosette	B	3.3	12-Jun-14	16-Jul-15	399	p59_B_06	p59	0.07563423
7470	MAH	Field2014	kw_2312	rosette	R	3	12-Jun-14	16-Jul-15	399	p59_B_07	p59	0.076584059
6844	ALD	Field2014	kw_0426	rosette	FO	6.4	6-Jun-14	16-Jul-15	405	p59_B_08	p59	0.077158008
7794	JAM	Field2014	kw_2851	rosette	R	1.7	28-Jun-14	16-Jul-15	383	p59_B_09	p59	0.077292293
7261	MAH	Field2014	kw_2102	rosette	R	4.2	12-Jun-14	16-Jul-15	399	p59_B_10	p59	0.077560987
7297	MAH	Field2014	kw_1588	rosette	R	4.3	12-Jun-14	16-Jul-15	399	p59_B_11	p59	0.077718774
7361	MAH	Field2014	kw_1440	rosette	R	2.5	12-Jun-14	16-Jul-15	399	p59_B_12	p59	0.078714811
6336	ALD	Field2014	kw_0962	rosette	SO	1.6	8-Jun-14	16-Jul-15	403	p59_C_01	p59	0.0789076
6926	SIL	Field2014	kw_3583	rosette	B	4	10-Jun-14	16-Jul-15	401	p59_C_02	p59	0.079488286
6921	SIL	Field2014	kw_3589	rosette	B	1.6	10-Jun-14	16-Jul-15	401	p59_C_03	p59	0.081894992
7094	SIL	Field2014	kw_3848	rosette	R	2.1	10-Jun-14	16-Jul-15	401	p59_C_04	p59	0.082455662
7076	SIL	Field2014	kw_3863	rosette	FO	1.9	10-Jun-14	16-Jul-15	401	p59_C_05	p59	0.082713087
7310	MAH	Field2014	kw_1536	rosette	R	3.8	12-Jun-14	16-Jul-15	399	p59_C_06	p59	0.083010282
6562	ALD	Field2014	kw_1212	rosette	FO	4.7	6-Jun-14	16-Jul-15	405	p59_C_07	p59	0.083132234
6348	ALD	Field2014	kw_0068	rosette	B	2.4	6-Jun-14	16-Jul-15	405	p59_C_08	p59	0.085014868
7770	JAM	Field2014	kw_2543	rosette	R	1.8	28-Jun-14	16-Jul-15	383	p59_C_09	p59	0.085257871
7143	MAH	Field2014	kw_1613	rosette	R	5.3	12-Jun-14	16-Jul-15	399	p59_C_10	p59	0.085945485
7066	SIL	Field2014	kw_3884	rosette	FO	1.6	10-Jun-14	16-Jul-15	401	p59_C_11	p59	0.087973646
6338	ALD	Field2014	kw_0295	rosette	R	2.8	6-Jun-14	16-Jul-15	405	p59_C_12	p59	0.088391929
7586	JAM	Field2014	kw_2673	rosette	R	3.5	28-Jun-14	16-Jul-15	383	p59_D_01	p59	0.089010682
6671	MAH	Field2014	kw_1367	rosette	R	5.9	12-Jun-14	16-Jul-15	399	p59_D_02	p59	0.089896957
6212	ALD	Field2014	kw_1118	rosette	R	1.5	6-Jun-14	16-Jul-15	405	p59_D_03	p59	0.090127527
7389	JAM	Field2014	kw_2647	rosette	R	1.7	28-Jun-14	16-Jul-15	383	p59_D_04	p59	0.090162151
7802	JAM	Field2014	kw_2862	rosette	R	2	28-Jun-14	16-Jul-15	383	p59_D_05	p59	0.090829355
6906	SIL	Field2014	kw_3533	rosette	FO	3.4	10-Jun-14	16-Jul-15	401	p59_D_06	p59	0.091142942
7152	MAH	Field2014	kw_1604	rosette	R	3.5	12-Jun-14	16-Jul-15	399	p59_D_07	p59	0.09149258
6871	SIL	Field2014	kw_3460	rosette	R	4	10-Jun-14	16-Jul-15	401	p59_D_08	p59	0.091947458
7668	JAM	Field2014	kw_3062	rosette	B	2.7	28-Jun-14	16-Jul-15	383	p59_D_09	p59	0.092075716
7102	SIL	Field2014	kw_3823	rosette	FO	1.3	10-Jun-14	16-Jul-15	401	p59_D_10	p59	0.092528932
6779	ALD	Field2014	kw_0030	rosette	B	2.9	6-Jun-14	16-Jul-15	405	p59_D_11	p59	0.092884771
7384	JAM	Field2014	kw_2637	rosette	R	3.5	28-Jun-14	16-Jul-15	383	p59_D_12	p59	0.094748247
6968	SIL	Field2014	kw_3710	rosette	FO	2.8	10-Jun-14	16-Jul-15	401	p59_E_01	p59	0.097720907
6404	SIL	Field2014	kw_3265	rosette	B	1.9	10-Jun-14	16-Jul-15	401	p59_E_02	p59	0.098511541
7302	MAH	Field2014	kw_1513	rosette	R	3.4	12-Jun-14	16-Jul-15	399	p59_E_03	p59	0.099460855
6774	ALD	Field2014	kw_0013	rosette	R	5.1	6-Jun-14	16-Jul-15	405	p59_E_04	p59	0.099667493
6233	ALD	Field2014	kw_0844	rosette	FO	5.9	8-Jun-14	16-Jul-15	403	p59_E_05	p59	0.09986097
7196	MAH	Field2014	kw_1800	rosette	R	3.5	12-Jun-14	16-Jul-15	399	p59_E_06	p59	0.100144163
6361	ALD	Field2014	kw_0001	rosette	R	1.3	6-Jun-14	16-Jul-15	405	p59_E_07	p59	0.100433732
6250	ALD	Field2014	kw_0852	rosette	FO	1.7	8-Jun-14	16-Jul-15	403	p59_E_08	p59	0.101124736
7345	MAH	Field2014	kw_1464	rosette	R	4.2	12-Jun-14	16-Jul-15	399	p59_E_09	p59	0.101249936
7397	JAM	Field2014	kw_2579	rosette	R	3.3	28-Jun-14	16-Jul-15	383	p59_E_10	p59	0.101650342
7682	JAM	Field2014	kw_3099	rosette	B	2.8	28-Jun-14	16-Jul-15	383	p59_E_11	p59	0.103053985
7761	JAM	Field2014	kw_2493	rosette	R	1.7	28-Jun-14	16-Jul-15	383	p59_E_12	p59	0.103086624
7503	MAH	Field2014	kw_1942	rosette	R	2.4	12-Jun-14	16-Jul-15	399	p59_F_01	p59	0.103185212
7167	MAH	Field2014	kw_1708	rosette	R	3.7	12-Jun-14	16-Jul-15	399	p59_F_02	p59	0.103563946
7348	MAH	Field2014	kw_1436	rosette	R	2.5	12-Jun-14	16-Jul-15	399	p59_F_03	p59	0.1044007
6802	ALD	Field2014	kw_0150	rosette	R	4.3	6-Jun-14	16-Jul-15	405	p59_F_04	p59	0.105140218
7029	SIL	Field2014	kw_0634	rosette	FO	1.1	10-Jun-14	16-Jul-15	401	p59_F_05	p59	0.105823204
6331	ALD	Field2014	kw_0502	rosette	FO	5.4	6-Jun-14	16-Jul-15	405	p59_F_06	p59	0.106807662
7661	JAM	Field2014	kw_3048	rosette	B	3.5	28-Jun-14	16-Jul-15	383	p59_F_07	p59	0.10754917
7833	JAM	Field2014	kw_2835	rosette	R	3.1	28-Jun-14	16-Jul-15	383	p59_F_08	p59	0.108367556
7578	JAM	Field2014	kw_2661	rosette	R	3.5	28-Jun-14	16-Jul-15	383	p59_F_09	p59	0.108667204
6215	ALD	Field2014	kw_1123	rosette	R	1.2	6-Jun-14	16-Jul-15	405	p59_F_10	p59	0.108844526
7272	MAH	Field2014	kw_2197	rosette	R	4.7	12-Jun-14	16-Jul-15	399	p59_F_11	p59	0.109584205
7254	MAH	Field2014	kw_2109	rosette	R	2.9	12-Jun-14	16-Jul-15	399	p59_F_12	p59	0.110423446
6526	ALD	Field2014	kw_1262	rosette	B	2.4	6-Jun-14	16-Jul-15	405	p59_G_01	p59	0.111675133
6357	ALD	Field2014	kw_0085	rosette	B	2	6-Jun-14	16-Jul-15	405	p59_G_02	p59	0.11271168
7465	MAH	Field2014	kw_2340	rosette	R	1.9	12-Jun-14	16-Jul-15	399	p59_G_03	p59	0.11304957
6408	SIL	Field2014	kw_3304	rosette	B	2.4	10-Jun-14	16-Jul-15	401	p59_G_04	p59	0.113315958
6455	ALD	Field2014	kw_0453	rosette	FO	6.8	6-Jun-14	16-Jul-15	405	p59_G_05	p59	0.114369749
7386	JAM	Field2014	kw_2641	rosette	B	1.9	28-Jun-14	16-Jul-15	383	p59_G_06	p59	0.114534451
7731	JAM	Field2014	kw_2408	rosette	R	1.3	28-Jun-14	16-Jul-15	383	p59_G_07	p59	0.115033025
7114	SIL	Field2014	kw_3954	rosette	FO	2.5	10-Jun-14	16-Jul-15	401	p59_G_08	p59	0.11581429
