Plant_ID	Block	Genotype	Site	Obs	Date	Stg	TCO	H	rosLN	rosDLN	rosAD	DamPC
kw_3146	p.15	BVM	JAM	RK		R	0	34	9	3	5	1.666666667
kw_3147	p.15	PCS	JAM	RK		X						
kw_3148	p.15	MAH	JAM	RK		X						
kw_3149	p.15	IRF	JAM	RK		R	0	45	11	0	0	0
kw_3150	p.15	SIL	JAM	RK		R	0	58	19	11	10	5.789473684
kw_3151	p.16	PCS	JAM	RK		X						
kw_3152	p.16	BHS	JAM	RK		X						
kw_3153	p.16	VNH	JAM	RK		X						
kw_3154	p.16	LTM	JAM	RK		SO	0	297	0	0	0	0
kw_3155	p.16	PCS	JAM	RK		X						
kw_3156	p.16	IRF	JAM	RK		X						
kw_3157	p.16	MFP	JAM	RK		X						
kw_3158	p.16	DDW	JAM	RK		X						
kw_3159	p.16	JAM	JAM	RK		X						
kw_3160	p.16	DDW	JAM	RK		R	0	45	35	19	15	8.142857143
kw_3161	p.16	MIL	JAM	RK		R	0	35	6	0	0	0
kw_3162	p.16	PAR	JAM	RK		X						
kw_3163	p.16	BVC	JAM	RK		X						
kw_3164	p.16	WHC	JAM	RK		SO	0	188	11	1	5	0.454545455
kw_3165	p.16	BVM	JAM	RK		X						
kw_3166	p.16	PAR	JAM	RK		X						
kw_3167	p.16	VNH	JAM	RK		X						
kw_3168	p.16	SIL	JAM	RK		X						
kw_3169	p.16	FLF	JAM	RK		B	1	104	3	0	0	0
kw_3170	p.16	BNK	JAM	RK		R	0	27	12	5	20	8.333333333
kw_3171	p.16	MAH	JAM	RK		X						
kw_3172	p.16	BVM	JAM	RK		X						
kw_3173	p.16	EGM	JAM	RK		SO	0	276	1	0	0	0
kw_3174	p.16	JAM	JAM	RK		FS1	0	121	0	0	0	0
kw_3175	p.16	HMC	JAM	RK		X						
kw_3176	p.16	BVC	JAM	RK		R	0	56	16	6	15	5.625
kw_3177	p.16	ECM	JAM	RK		X						
kw_3178	p.16	SIL	JAM	RK		SO	0	293	3	1	5	1.666666667
kw_3179	p.16	WHC	JAM	RK		B	1	121	3	0	0	0
kw_3180	p.16	LTM	JAM	RK		X						
kw_3181	p.16	ECM	JAM	RK		R	0	27	7	0	0	0
kw_3182	p.16	BHM	JAM	RK		B	1	54	19	4	10	2.105263158
kw_3183	p.16	MFP	JAM	RK		X						
kw_3184	p.16	SAD	JAM	RK		X						
kw_3185	p.16	HMC	JAM	RK		X						
kw_3186	p.16	RUB	JAM	RK		FO	0	41	18	5	10	2.777777778
kw_3187	p.16	SAD	JAM	RK		X						
kw_3188	p.16	THT	JAM	RK		X						
kw_3189	p.16	BHS	JAM	RK		X						
kw_3190	p.16	BNK	JAM	RK		X						
kw_3191	p.16	RUB	JAM	RK		R	0	32	12	4	10	3.333333333
kw_3192	p.16	EGM	JAM	RK		SO	0	423	1	0	0	0
kw_3193	p.16	THT	JAM	RK		R	0	32	15	0	0	0
kw_3194	p.16	FLF	JAM	RK		B	1	62	1	1	10	10
kw_3195	p.16	MAH	JAM	RK		B	1	62	8	0	0	0
kw_3196	p.16	BHM	JAM	RK		X						
kw_3197	p.16	MIL	JAM	RK		X						
kw_3198	p.16	BSC	JAM	RK		R	0	29	7	1	5	0.714285714
kw_3199	p.16	BSC	JAM	RK		R	0	26	7	1	10	1.428571429
kw_3200	p.16	IRF	JAM	RK		X						
kw_3201	s.01	BHS	SIL	CR		SO	0	348	0	0	0	0
kw_3202	s.01	MIL	SIL	CR		FS	0	473	0	0	0	0
kw_3203	s.01	SIL	SIL	CR		FS	1	398	3	1	10	3.333333333
kw_3204	s.01	THT	SIL	CR		R	0	44	14	3	15	3.214285714
kw_3205	s.01	BHM	SIL	CR		B	1	371	22	0	0	0
kw_3206	s.01	THT	SIL	CR		B	1	253	0	0	0	0
kw_3207	s.01	PAR	SIL	CR		SO	0	437	19	2	15	1.578947368
kw_3208	s.01	VNH	SIL	CR		FO	1	260	0	0	0	0
kw_3209	s.01	RUB	SIL	CR		B	1	215	11	2	15	2.727272727
kw_3210	s.01	MFP	SIL	CR		SO	0	273	4	1	5	1.25
kw_3211	s.01	DDW	SIL	CR		FS	1	358	0	0	0	0
kw_3212	s.01	SIL	SIL	CR		FS	0	287	5	2	5	2
kw_3213	s.01	IRF	SIL	CR		SO	0	493	7	4	5	2.857142857
kw_3214	s.01	SAD	SIL	CR		X						
kw_3215	s.01	MAH	SIL	CR		X						
kw_3216	s.01	DDW	SIL	CR		FO	1	189	2	0	0	0
kw_3217	s.01	FLF	SIL	CR		X						
kw_3218	s.01	BSC	SIL	CR		FO	1	202	0	0	0	0
kw_3219	s.01	SAD	SIL	CR		X						
kw_3220	s.01	WHC	SIL	CR		B	1	148	0	0	0	0
kw_3221	s.01	MIL	SIL	CR		R	0	69	10	3	20	6
kw_3222	s.01	JAM	SIL	CR		SO	0	409	5	1	10	2
kw_3223	s.01	FLF	SIL	CR		SO	1	358	0	0	0	0
kw_3224	s.01	WHC	SIL	CR		B	1	351	0	0	0	0
kw_3225	s.01	PAR	SIL	CR		X						
kw_3226	s.01	BNK	SIL	CR		X						
kw_3227	s.01	PCS	SIL	CR		SO	1	228	2	2	5	5
kw_3228	s.01	LTM	SIL	CR		SO	0	474	0	0	0	0
kw_3229	s.01	BVC	SIL	CR		X						
kw_3230	s.01	VNH	SIL	CR		R	0	73	17	2	5	0.588235294
kw_3231	s.01	BVM	SIL	CR		R	0	57	22	12	20	10.90909091
kw_3232	s.01	HMC	SIL	CR		FS	0	638	0	0	0	0
kw_3233	s.01	BSC	SIL	CR		X						
kw_3234	s.01	ECM	SIL	CR		SO	1	374	0	0	0	0
kw_3235	s.01	LTM	SIL	CR		B	1	421	22	1	10	0.454545455
kw_3236	s.01	ECM	SIL	CR		FS	0	224	10	0	0	0
kw_3237	s.01	MAH	SIL	CR		SO	0	261	27	2	5	0.37037037
kw_3238	s.01	BVC	SIL	CR		B	1	200	12	0	0	0
kw_3239	s.01	RUB	SIL	CR		B	1	261	11	1	5	0.454545455
kw_3240	s.01	PCS	SIL	CR		FS	1	248	0	0	0	0
kw_3241	s.01	BNK	SIL	CR		X						
kw_3242	s.01	BHM	SIL	CR		SO	1	569	0	0	0	0
kw_3243	s.01	HMC	SIL	CR		SO	0	633	0	0	0	0
kw_3244	s.01	EGM	SIL	CR		SO	0	673	0	0	0	0
kw_3245	s.01	IRF	SIL	CR		B	1	163	4	0	0	0
kw_3246	s.01	MFP	SIL	CR		SO	0	393	0	0	0	0
kw_3247	s.01	BHS	SIL	CR		SO	0	443	0	0	0	0
kw_3248	s.01	EGM	SIL	CR		FS	1	387	0	0	0	0
kw_3249	s.01	JAM	SIL	CR		SO	0	525	0	0	0	0
kw_3250	s.01	BVM	SIL	CR		B	1	275	19	2	5	0.526315789
kw_3251	s.02	BHM	SIL	CR		FS	1	241	1	1	10	10
kw_3252	s.02	MIL	SIL	CR		X						
kw_3253	s.02	SAD	SIL	CR		X						
kw_3254	s.02	BVM	SIL	CR		FS	1	428	0	0	0	0
kw_3255	s.02	RUB	SIL	CR		SO	0	438	4	3	5	3.75
kw_3256	s.02	FLF	SIL	CR		SO	0	383	0	0	0	0
kw_3257	s.02	LTM	SIL	CR		X						
kw_3258	s.02	SAD	SIL	CR		X						
kw_3259	s.02	HMC	SIL	CR		FS	1	599	7	1	5	0.714285714
kw_3260	s.02	ECM	SIL	CR		FS	1	386	0	0	0	0
kw_3261	s.02	BVC	SIL	CR		SO	0	405	1	1	5	5
kw_3262	s.02	MFP	SIL	CR		FS	1	335	3	0	0	0
kw_3263	s.02	PAR	SIL	CR		SO	1	380	14	0	0	0
kw_3264	s.02	PCS	SIL	CR		X						
kw_3265	s.02	THT	SIL	CR		SO	0	316	0	0	0	0
kw_3266	s.02	RUB	SIL	CR		SO	0	416	6	3	5	2.5
kw_3267	s.02	MAH	SIL	CR		X						
kw_3268	s.02	VNH	SIL	CR		SO	0	558	0	0	0	0
kw_3269	s.02	BHS	SIL	CR		SO	0	488	0	0	0	0
kw_3270	s.02	SIL	SIL	CR		B	1	188	4	0	0	0
kw_3271	s.02	WHC	SIL	CR		R	0	59	22	0	0	0
kw_3272	s.02	MAH	SIL	CR		X						
kw_3273	s.02	THT	SIL	CR		FS	1	4	0	0	0	0
kw_3274	s.02	EGM	SIL	CR		SO	1	542	0	0	0	0
kw_3275	s.02	BNK	SIL	CR		X						
kw_3276	s.02	IRF	SIL	CR		SO	0	391	10	7	20	14
kw_3277	s.02	DDW	SIL	CR		SO	0	443	5	2	15	6
kw_3278	s.02	IRF	SIL	CR		SO	0	443	5	4	20	16
kw_3279	s.02	BNK	SIL	CR		FS	0	430	0	0	0	0
kw_3280	s.02	BSC	SIL	CR		FS	1	316	8	0	0	0
kw_3281	s.02	JAM	SIL	CR		SO	0	513	1	1	5	5
kw_3282	s.02	VNH	SIL	CR		FS	1	296	0	0	0	0
kw_3283	s.02	BVM	SIL	CR		B	1	153	4	0	0	0
kw_3284	s.02	LTM	SIL	CR		FO	1	295	5	2	30	12
kw_3285	s.02	PCS	SIL	CR		X						
kw_3286	s.02	BHS	SIL	CR		SO	0	479	0	0	0	0
kw_3287	s.02	JAM	SIL	CR		R	0	18	4	1	10	2.5
kw_3288	s.02	BSC	SIL	CR		SO	0	529	1	0	0	0
kw_3289	s.02	PAR	SIL	CR		SO	0	482	11	0	0	0
kw_3290	s.02	WHC	SIL	CR		X						
kw_3291	s.02	MIL	SIL	CR		X						
kw_3292	s.02	BHM	SIL	CR		FS	1	472	1	0	0	0
kw_3293	s.02	MFP	SIL	CR		FS	1	560	1	0	0	0
kw_3294	s.02	HMC	SIL	CR		FS	0	697	4	0	0	0
kw_3295	s.02	ECM	SIL	CR		R	0	67	22	7	5	1.590909091
kw_3296	s.02	SIL	SIL	CR		SO	0	496	5	0	0	0
kw_3297	s.02	BVC	SIL	CR		R	0	29	5	0	0	0
kw_3298	s.02	DDW	SIL	CR		B	1	282	23	0	0	0
kw_3299	s.02	FLF	SIL	CR		X						
kw_3300	s.02	EGM	SIL	CR		B	1	457	0	0	0	0
kw_3301	s.03	BNK	SIL	JL		X						
kw_3302	s.03	WHC	SIL	JL		FS	0	403	0	0	0	0
kw_3303	s.03	MFP	SIL	JL		R	0	41	11	1	5	0.454545455
kw_3304	s.03	BSC	SIL	JL		FS	0	151	0	0	0	0
kw_3305	s.03	PAR	SIL	JL		X						
kw_3306	s.03	MFP	SIL	JL		R	0	54	12	1	10	0.833333333
kw_3307	s.03	EGM	SIL	JL		SO	0	662	0	0	0	0
kw_3308	s.03	DDW	SIL	JL		B	1	213	5	1	10	2
kw_3309	s.03	EGM	SIL	JL		SO	0	411	0	0	0	0
kw_3310	s.03	ECM	SIL	JL		SO	0	387	0	0	0	0
kw_3311	s.03	BVM	SIL	JL		X						
kw_3312	s.03	LTM	SIL	JL		FS	0	430	5	0	0	0
kw_3313	s.03	PCS	SIL	JL		SO	0	284	0	0	0	0
kw_3314	s.03	BHS	SIL	JL		X						
kw_3315	s.03	THT	SIL	JL		B	1	193	3	1	10	3.333333333
kw_3316	s.03	PAR	SIL	JL		R	0	47	17	0	0	0
kw_3317	s.03	ECM	SIL	JL		R	0	50	9	2	5	1.111111111
kw_3318	s.03	IRF	SIL	JL		B	0	216	0	0	0	0
kw_3319	s.03	MAH	SIL	JL		SO	0	327	2	0	0	0
kw_3320	s.03	FLF	SIL	JL		R	0	41	10	2	5	1
kw_3321	s.03	RUB	SIL	JL		SO	0	348	6	0	0	0
kw_3322	s.03	BHM	SIL	JL		X						
kw_3323	s.03	SAD	SIL	JL		SO	0	456	0	0	0	0
kw_3324	s.03	THT	SIL	JL		R	0	46	12	1	5	0.416666667
kw_3325	s.03	BHM	SIL	JL		X						
kw_3326	s.03	MIL	SIL	JL		SO	1	532	0	0	0	0
kw_3327	s.03	FLF	SIL	JL		R	0	45	25	2	15	1.2
kw_3328	s.03	BNK	SIL	JL		X						
kw_3329	s.03	PCS	SIL	JL		SO	1	290	3	1	10	3.333333333
kw_3330	s.03	IRF	SIL	JL		B	1	157	3	1	70	23.33333333
kw_3331	s.03	BVM	SIL	JL		X						
kw_3332	s.03	JAM	SIL	JL		B	1	46	10	1	5	0.5
kw_3333	s.03	VNH	SIL	JL		X						
kw_3334	s.03	HMC	SIL	JL		B	1	122	2	0	0	0
kw_3335	s.03	VNH	SIL	JL		X						
kw_3336	s.03	JAM	SIL	JL		B	1	271	0	0	0	0
kw_3337	s.03	MAH	SIL	JL		X						
kw_3338	s.03	RUB	SIL	JL		B	1	97	4	0	0	0
kw_3339	s.03	BHS	SIL	JL		R	0	37	8	0	0	0
kw_3340	s.03	SIL	SIL	JL		SO	0	440	3	0	0	0
kw_3341	s.03	BVC	SIL	JL		B	1	264	6	0	0	0
kw_3342	s.03	DDW	SIL	JL		SO	0	422	0	0	0	0
kw_3343	s.03	SAD	SIL	JL		X						
kw_3344	s.03	SIL	SIL	JL		SO	0	420	0	0	0	0
kw_3345	s.03	HMC	SIL	JL		X						
kw_3346	s.03	LTM	SIL	JL		FO	1	142	4	0	0	0
kw_3347	s.03	WHC	SIL	JL		X						
kw_3348	s.03	BSC	SIL	JL		FS	1	206	0	0	0	0
kw_3349	s.03	MIL	SIL	JL		B	1	388	0	0	0	0
kw_3350	s.03	BVC	SIL	JL		SO	0	460	0	0	0	0
kw_3351	s.04	DDW	SIL	JL		SO	1	425	6	1	10	1.666666667
kw_3352	s.04	WHC	SIL	JL		SO	1	170	4	0	0	0
kw_3353	s.04	ECM	SIL	JL		SO	0	485	0	0	0	0
kw_3354	s.04	EGM	SIL	JL		SO	0	572	0	0	0	0
kw_3355	s.04	JAM	SIL	JL		X						
kw_3356	s.04	BNK	SIL	JL		B	1	197	10	0	0	0
kw_3357	s.04	ECM	SIL	JL		B	1	305	0	0	0	0
kw_3358	s.04	SAD	SIL	JL		B	1	283	0	0	0	0
kw_3359	s.04	IRF	SIL	JL		B	1	115	7	1	10	1.428571429
kw_3360	s.04	MFP	SIL	JL		R	0	36	12	0	0	0
kw_3361	s.04	BVC	SIL	JL		R	0	28	10	0	0	0
kw_3362	s.04	PCS	SIL	JL		SO	1	284	2	0	0	0
kw_3363	s.04	HMC	SIL	JL		X						
kw_3364	s.04	BVM	SIL	JL		X						
kw_3365	s.04	BVM	SIL	JL		X						
kw_3366	s.04	SIL	SIL	JL		B	1	186	4	0	0	0
kw_3367	s.04	BNK	SIL	JL		SO	0	461	0	0	0	0
kw_3368	s.04	DDW	SIL	JL		B	1	212	10	0	0	0
kw_3369	s.04	BHS	SIL	JL		SO	0	415	0	0	0	0
kw_3370	s.04	WHC	SIL	JL		SO	0	303	0	0	0	0
kw_3371	s.04	VNH	SIL	JL		FS	1	371	0	0	0	0
kw_3372	s.04	EGM	SIL	JL		FS	1	471	0	0	0	0
kw_3373	s.04	MIL	SIL	JL		SO	1	343	0	0	0	0
kw_3374	s.04	MIL	SIL	JL		B	1	112	15	0	0	0
kw_3375	s.04	THT	SIL	JL		R	0	50	13	2	5	0.769230769
kw_3376	s.04	PCS	SIL	JL		SO	1	248	3	1	10	3.333333333
kw_3377	s.04	BVC	SIL	JL		R	0	56	13	1	10	0.769230769
kw_3378	s.04	MAH	SIL	JL		X						
kw_3379	s.04	IRF	SIL	JL		B	1	157	3	0	0	0
kw_3380	s.04	MFP	SIL	JL		X						
kw_3381	s.04	MAH	SIL	JL		SO	0	240	3	1	10	3.333333333
kw_3382	s.04	BHS	SIL	JL		FS	1	299	0	0	0	0
kw_3383	s.04	RUB	SIL	JL		X						
kw_3384	s.04	BSC	SIL	JL		X						
kw_3385	s.04	FLF	SIL	JL		R	0	30	9	0	0	0
kw_3386	s.04	THT	SIL	JL		SO	0	219	9	0	0	0
kw_3387	s.04	PAR	SIL	JL		X						
kw_3388	s.04	VNH	SIL	JL		X						
kw_3389	s.04	RUB	SIL	JL		X						
kw_3390	s.04	JAM	SIL	JL		SO	0	685	1	1	15	15
kw_3391	s.04	BHM	SIL	JL		X						
kw_3392	s.04	SAD	SIL	JL		R	0	54	34	2	15	0.882352941
kw_3393	s.04	LTM	SIL	JL		SO	0	292	4	0	0	0
kw_3394	s.04	HMC	SIL	JL		X						
kw_3395	s.04	SIL	SIL	JL		SO	0	392	2	0	0	0
kw_3396	s.04	BHM	SIL	JL		SO	0	293	3	1	15	5
kw_3397	s.04	BSC	SIL	JL		B	1	178	0	0	0	0
kw_3398	s.04	FLF	SIL	JL		R	0	32	13	0	0	0
kw_3399	s.04	PAR	SIL	JL		X						
kw_3400	s.04	LTM	SIL	JL		SO	0	476	16	5	15	4.6875
kw_3401	s.05	BHM	SIL	CR		X						
kw_3402	s.05	MIL	SIL	CR		X						
kw_3403	s.05	SIL	SIL	CR		FO	1	218	0	0	0	0
kw_3404	s.05	DDW	SIL	CR		B	1	182	10	2	5	1
kw_3405	s.05	LTM	SIL	CR		SO	0	414	5	0	0	0
kw_3406	s.05	BHS	SIL	CR		SO	0	438	0	0	0	0
kw_3407	s.05	BVC	SIL	CR		X						
kw_3408	s.05	WHC	SIL	CR		FO	1	220	3	0	0	0
kw_3409	s.05	ECM	SIL	CR		X						
kw_3410	s.05	THT	SIL	CR		SO	0	269	4	0	0	0
kw_3411	s.05	VNH	SIL	CR		R	0	37	19	3	20	3.157894737
kw_3412	s.05	MAH	SIL	CR		R	0	15	12	0	0	0
kw_3413	s.05	SAD	SIL	CR		SO	1	322	8	0	0	0
kw_3414	s.05	FLF	SIL	CR		X						
kw_3415	s.05	RUB	SIL	CR		X						
kw_3416	s.05	BSC	SIL	CR		R	0	42	15	0	0	0
kw_3417	s.05	ECM	SIL	CR		SO	0	278	0	0	0	0
kw_3418	s.05	DDW	SIL	CR		SO	0	431	1	0	0	0
kw_3419	s.05	BVC	SIL	CR		FS	1	246	4	0	0	0
kw_3420	s.05	PCS	SIL	CR		X						
kw_3421	s.05	PAR	SIL	CR		X						
kw_3422	s.05	RUB	SIL	CR		X						
kw_3423	s.05	BHS	SIL	CR		SO	0	428	5	0	0	0
kw_3424	s.05	BSC	SIL	CR		R	0	44	10	0	0	0
kw_3425	s.05	SAD	SIL	CR		SO	1	379	0	0	0	0
kw_3426	s.05	EGM	SIL	CR		SO	0	436	0	0	0	0
kw_3427	s.05	VNH	SIL	CR		SO	0	353	0	0	0	0
kw_3428	s.05	LTM	SIL	CR		SO	0	441	3	1	10	3.333333333
kw_3429	s.05	MAH	SIL	CR		X						
kw_3430	s.05	BNK	SIL	CR		R	0	28	9	0	0	0
kw_3431	s.05	IRF	SIL	CR		B	1	213	6	3	15	7.5
kw_3432	s.05	WHC	SIL	CR		SO	0	272	0	0	0	0
kw_3433	s.05	BHM	SIL	CR		X						
kw_3434	s.05	IRF	SIL	CR		FS	1	238	7	1	5	0.714285714
kw_3435	s.05	MFP	SIL	CR		X						
kw_3436	s.05	JAM	SIL	CR		SO	0	363	2	0	0	0
kw_3437	s.05	SIL	SIL	CR		R	0	29	13	0	0	0
kw_3438	s.05	HMC	SIL	CR		B	1	266	0	0	0	0
kw_3439	s.05	THT	SIL	CR		R	0	43	19	0	0	0
kw_3440	s.05	PAR	SIL	CR		R	0	28	11	2	5	0.909090909
kw_3441	s.05	JAM	SIL	CR		X						
kw_3442	s.05	BVM	SIL	CR		X						
kw_3443	s.05	EGM	SIL	CR		B	1	64	0	0	0	0
kw_3444	s.05	MFP	SIL	CR		X						
kw_3445	s.05	BVM	SIL	CR		R	0	35	16	0	0	0
kw_3446	s.05	FLF	SIL	CR		SO	0	488	0	0	0	0
kw_3447	s.05	PCS	SIL	CR		SO	0	375	0	0	0	0
kw_3448	s.05	MIL	SIL	CR		SO	1	263	0	0	0	0
kw_3449	s.05	HMC	SIL	CR		X						
kw_3450	s.05	BNK	SIL	CR		X						
kw_3451	s.06	BNK	SIL	CR		X						
kw_3452	s.06	MIL	SIL	CR		SO	0	290	4	0	0	0
kw_3453	s.06	PAR	SIL	CR		R	0	16	11	0	0	0
kw_3454	s.06	ECM	SIL	CR		FO	0	121	1	1	20	20
kw_3455	s.06	ECM	SIL	CR		SO	0	270	0	0	0	0
kw_3456	s.06	BSC	SIL	CR		X						
kw_3457	s.06	RUB	SIL	CR		FO	0	120	4	1	10	2.5
kw_3458	s.06	THT	SIL	CR		R	0	38	15	0	0	0
kw_3459	s.06	MAH	SIL	CR		R	0	56	26	1	5	0.192307692
kw_3460	s.06	BHM	SIL	CR		R	0	43	22	4	30	5.454545455
kw_3461	s.06	SIL	SIL	CR		B	1	260	0	0	0	0
kw_3462	s.06	WHC	SIL	CR		R	0	31	20	2	5	0.5
kw_3463	s.06	MAH	SIL	CR		R	0	13	13	1	5	0.384615385
kw_3464	s.06	THT	SIL	CR		FS	1	129	11	0	0	0
kw_3465	s.06	BHM	SIL	CR		X						
kw_3466	s.06	PCS	SIL	CR		SO	0	338	0	0	0	0
kw_3467	s.06	DDW	SIL	CR		B	1	248	12	0	0	0
kw_3468	s.06	BVM	SIL	CR		X						
kw_3469	s.06	DDW	SIL	CR		FS	1	182	5	1	5	1
kw_3470	s.06	RUB	SIL	CR		SO	0	322	4	4	30	30
kw_3471	s.06	BHS	SIL	CR		X						
kw_3472	s.06	JAM	SIL	CR		SO	0	651	0	0	0	0
kw_3473	s.06	IRF	SIL	CR		B	1	255	3	1	5	1.666666667
kw_3474	s.06	EGM	SIL	CR		SO	1	534	0	0	0	0
kw_3475	s.06	HMC	SIL	CR		X						
kw_3476	s.06	WHC	SIL	CR		FO	1	253	5	0	0	0
kw_3477	s.06	BVC	SIL	CR		SO	0	363	0	0	0	0
kw_3478	s.06	VNH	SIL	CR		R	0	49	19	4	10	2.105263158
kw_3479	s.06	PAR	SIL	CR		R	0	33	14	3	10	2.142857143
kw_3480	s.06	BVM	SIL	CR		X						
kw_3481	s.06	JAM	SIL	CR		R	0	21	16	1	10	0.625
kw_3482	s.06	FLF	SIL	CR		SO	0	371	10	0	0	0
kw_3483	s.06	BNK	SIL	CR		X						
kw_3484	s.06	LTM	SIL	CR		R	54	12	0	0	0	0
kw_3485	s.06	MFP	SIL	CR		X						
kw_3486	s.06	BSC	SIL	CR		SO	0	282	0	0	0	0
kw_3487	s.06	SAD	SIL	CR		SO	1	404	9	0	0	0
kw_3488	s.06	BVC	SIL	CR		X						
kw_3489	s.06	IRF	SIL	CR		B	1	136	6	2	5	1.666666667
kw_3490	s.06	BHS	SIL	CR		SO	1	273	1	1	40	40
kw_3491	s.06	HMC	SIL	CR		X						
kw_3492	s.06	LTM	SIL	CR		SO	0	323	1	0	0	0
kw_3493	s.06	MIL	SIL	CR		SO	0	317	30	0	0	0
kw_3494	s.06	VNH	SIL	CR		R	0	57	12	2	5	0.833333333
kw_3495	s.06	MFP	SIL	CR		C						
kw_3496	s.06	SIL	SIL	CR		SO	0	434	1	0	0	0
kw_3497	s.06	EGM	SIL	CR		R	0	43	16	0	0	0
kw_3498	s.06	FLF	SIL	CR		X						
kw_3499	s.06	SAD	SIL	CR		M						
kw_3500	s.06	PCS	SIL	CR		M						
kw_3501	s.07	PAR	SIL	MW		SO	1	257	9	2	5	1.111111111
kw_3502	s.07	MAH	SIL	MW		SO	1	236	3	0	0	0
kw_3503	s.07	THT	SIL	MW		SO	0	320	3	0	0	0
kw_3504	s.07	BVM	SIL	MW		X						
kw_3505	s.07	WHC	SIL	MW		B	0	215	18	1	15	0.833333333
kw_3506	s.07	RUB	SIL	MW		X						
kw_3507	s.07	JAM	SIL	MW		SO	0	385	24	0	0	0
kw_3508	s.07	BSC	SIL	MW		FS	1	215	3	0	0	0
kw_3509	s.07	FLF	SIL	MW		FS	1	324	0	0	0	0
kw_3510	s.07	EGM	SIL	MW		SO	0	603	0	0	0	0
kw_3511	s.07	ECM	SIL	MW		SO	0	436	0	0	0	0
kw_3512	s.07	WHC	SIL	MW		SO	0	330	0	0	0	0
kw_3513	s.07	BSC	SIL	MW		R	0	61	16	0	0	0
kw_3514	s.07	BVC	SIL	MW		R	0	55	12	2	5	0.833333333
kw_3515	s.07	SIL	SIL	MW		SO	0	369	9	0	0	0
kw_3516	s.07	BHS	SIL	MW		SO	0	431	0	0	0	0
kw_3517	s.07	SAD	SIL	MW		SO	1	377	0	0	0	0
kw_3518	s.07	MFP	SIL	MW		X						
kw_3519	s.07	MAH	SIL	MW		X						
kw_3520	s.07	PCS	SIL	MW		SO	0	400	0	0	0	0
kw_3521	s.07	MIL	SIL	MW		FS	1	347	0	0	0	0
kw_3522	s.07	PAR	SIL	MW		X						
kw_3523	s.07	ECM	SIL	MW		X						
kw_3524	s.07	IRF	SIL	MW		SO	0	252	1	0	0	0
kw_3525	s.07	SIL	SIL	MW		SO	0	430	3	0	0	0
kw_3526	s.07	PCS	SIL	MW		FO	1	206	9	0	0	0
kw_3527	s.07	VNH	SIL	MW		SO	0	385	0	0	0	0
kw_3528	s.07	MFP	SIL	MW		X						
kw_3529	s.07	LTM	SIL	MW		SO	0	441	5	0	0	0
kw_3530	s.07	MIL	SIL	MW		FS	0	403	0	0	0	0
kw_3531	s.07	DDW	SIL	MW		B	1	282	8	4	10	5
kw_3532	s.07	IRF	SIL	MW		B	1	199	7	4	10	5.714285714
kw_3533	s.07	SAD	SIL	MW		SO	1	428	0	0	0	0
kw_3534	s.07	EGM	SIL	MW		SO	0	684	0	0	0	0
kw_3535	s.07	BHM	SIL	MW		X						
kw_3536	s.07	THT	SIL	MW		SO	0	310	1	1	10	10
kw_3537	s.07	DDW	SIL	MW		FS	1	275	4	0	0	0
kw_3538	s.07	BNK	SIL	MW		R	0	49	10	2	15	3
kw_3539	s.07	BHS	SIL	MW		SO	0	578	0	0	0	0
kw_3540	s.07	JAM	SIL	MW		SO	0	347	8	0	0	0
kw_3541	s.07	FLF	SIL	MW		SO	0	566	10	0	0	0
kw_3542	s.07	BVC	SIL	MW		R	0	42	25	0	0	0
kw_3543	s.07	RUB	SIL	MW		X						
kw_3544	s.07	HMC	SIL	MW		X						
kw_3545	s.07	BVM	SIL	MW		X						
kw_3546	s.07	LTM	SIL	MW		SO	0	371	5	0	0	0
kw_3547	s.07	VNH	SIL	MW		R	0	51	23	3	15	1.956521739
kw_3548	s.07	BHM	SIL	MW		B	1	354	22	0	0	0
kw_3549	s.07	BNK	SIL	MW		SO	0	455	0	0	0	0
kw_3550	s.07	HMC	SIL	MW		X						
kw_3551	s.08	JAM	SIL	RK		SO	0	407	9	2	10	2.222222222
kw_3552	s.08	VNH	SIL	RK		SO	0	409	0	0	0	0
kw_3553	s.08	FLF	SIL	RK		SO	0	444	7	0	0	0
kw_3554	s.08	MFP	SIL	RK		X						
kw_3555	s.08	IRF	SIL	RK		B	1	221	12	1	5	0.416666667
kw_3556	s.08	SIL	SIL	RK		SO	0	453	1	0	0	0
kw_3557	s.08	WHC	SIL	RK		R	0	36	9	0	0	0
kw_3558	s.08	BNK	SIL	RK		R	0	20	12	3	20	5
kw_3559	s.08	ECM	SIL	RK		SO	1	382	0	0	0	0
kw_3560	s.08	MAH	SIL	RK		SO	0	572	0	0	0	0
kw_3561	s.08	SAD	SIL	RK		R	0	43	19	0	0	0
kw_3562	s.08	BHM	SIL	RK		SO	0	385	0	0	0	0
kw_3563	s.08	THT	SIL	RK		R	0	37	15	0	0	0
kw_3564	s.08	PAR	SIL	RK		X						
kw_3565	s.08	BHS	SIL	RK		R	0	28	8	3	20	7.5
kw_3566	s.08	VNH	SIL	RK		R	0	32	15	0	0	0
kw_3567	s.08	LTM	SIL	RK		SO	0	448	0	0	0	0
kw_3568	s.08	MAH	SIL	RK		X						
kw_3569	s.08	MIL	SIL	RK		SO	0	533	4	0	0	0
kw_3570	s.08	BVC	SIL	RK		R	0	65	15	0	0	0
kw_3571	s.08	RUB	SIL	RK		SO	0	325	5	0	0	0
